»etnost muûsk˝ch p¯ÌjmenÌ obËan˘ »eskÈ republiky podle centr·lnÌ evidence oyvatel. Byly vybÌr·ny pouze osoby ûivÈ s platn˝m pobytem v »R  a to ke dni 09.05.2007. V˝bÏr obsahuje vöechna p¯ÌjmenÌ vËetnÏ chybnÏ zaveden˝ch p¯ÌjmenÌ aû do Ëetnosti 1 vËetnÏ.;;;;;;;;;
po¯adÌ;text p¯ÌjmenÌ;Ëetnost;;;;;;;
957;KA“A;728
958;PLUHAÿ;727
959;GOTTWALD;726
960;KU»A;726
961;éœ¡RSK›;726
962;KÿE»EK;725
963;RATAJ;725
964;R›DL;725
965;KALAä;723
966;VILÕMEK;722
967;PAUL;721
968;STREJ»EK;721
969;ERBEN;719
970;CHLUP;719
971;PAVELEK;719
972;NESVADBA;716
973;GAéI;715
974;H›BL;715
975;DOUäA;714
976;HŸLKA;714
977;OT¡HAL;714
978;WINKLER;714
979;HEGER;713
980;GRUBER;712
981;JENÕ»EK;712
982;JUÿÕK;712
983;KA»ÕREK;712
984;MALE»EK;712
985;BÃLOHL¡VEK;711
986;SOBEK;711
987;BRABENEC;710
988;JAKOUBEK;710
989;KOSÕK;710
990;KOTRBA;710
991;ä¡LEK;710
992;K¡“A;709
993;KREJZA;707
994;ZAHRADNÕ»EK;707
995;KOKEä;705
996;KREJSA;705
997;PATERA;705
998;äUL¡K;705
999;TANCOä;705
1000;ZEMEK;705
1001;N›VLT;704
1002;KAVAN;703
1003;RYS;703
1004;KOVANDA;702
1005;KUBIäTA;702
1006;SOLD¡N;701
1007;VACULA;701
1008;HUBEN›;695
1009;KO“AÿÕK;695
1010;DR¡PAL;694
1011;HOÿÕNEK;694
1012;KOUTNÕK;694
1013;KRAJ»A;694
1014;HALAMA;693
1015;MACHEK;691
1016;POHANKA;691
1017;VAVERKA;691
1018;äENK›ÿ;690
1019;JIÿÕ»EK;688
1020;JUR¡SEK;688
1021;PALI»KA;688
1022;GRULICH;687
1023;HRAB¡K;686
1024;JÕCHA;685
1025;äOUREK;685
1026;HEJN›;684
1027;STACH;684
1028;VYCHODIL;684
1029;MIKULEC;683
