text příjmení;četnost
SOKANSKÝ;7
SOKOLÍNSKÝ;7
SOKYRA;7
SOLAWA;7
SOLČIANSKY;7
SOLIK;7
SOLKA;7
SOLOĎANKIN;7
SOLOŠ;7
SOLOVIČ;7
SOLOVJEV;7
SOMMERLÍK;7
SONÁK;7
SOSA;7
SOSENKA;7
SOSÍN;7
SOSKA;7
SOSNOVYJ;7
SOTNER;7
SPALOVSKÝ;7
SPASKÝ;7
SPERLICH;7
SPIRA;7
SPIREK;7
SPITZENBERGER;7
SPORIŠ;7
SPORYSCH;7
SPOZDIL;7
SPROSTÝ;7
STABRYN;7
STAHLICH;7
STAJNER;7
STAKIČ;7
STALMACHER;7
STALZER;7
STAMBRECHT;7
STAMIDIS;7
STANGEL;7
STAPAJ;7
STAREK;7
STARKBAUM;7
STAROPRAŽSKÝ;7
STARÝCHFOJTŮ;7
STARZEWSKI;7
STARZYCZNÝ;7
STASEK;7
STAUDE;7
STAVA;7
STAVARČÍK;7
STAVIANIS;7
STEBILA;7
STEFFL;7
STEFURAK;7
STEINKE;7
STEINOCH;7
STEINOCHR;7
STEŇKO;7
STEPAN;7
STERENČÁK;7
STERGIADIS;7
STERNER;7
STERNWALD;7
STIEBLING;7
STIEDL;7
STOHEL;7
STOJČENKO;7
STOLBENKO;7
STOLL;7
STOLLÍN;7
STOPNICKI;7
STOPPANI;7
STORCZER;7
STORM;7
STÖCKELMAYER;7
STRAČINSKÝ;7
STRACHOTTA;7
STRAŇANEK;7
STRAŽOVEC;7
STRÁNSKY;7
STREIBL;7
STREINZ;7
STRIŽENEC;7
STROHMAIER;7
STROSSER;7
STRUŽÁK;7
STRZADALA;7
STŘAPEC;7
STŘÍDECKÝ;7
STŘÍSKA;7
STUDŇAŘ;7
STUDZINSKI;7
STUPÁK;7
STŰNDL;7
STYBAR;7
SUD;7
SUKNAROVSKÝ;7
SULÁK;7
SULŽENKO;7
SUMERA;7
SUMKA;7
SURÁN;7
SURMIN;7
SUROVIČ;7
SURŮVKA;7
SUŠEN;7
SÚČEK;7
SÚHRADA;7
SÚKENNÍK;7
SÜCKR;7
SÜNDERHAUF;7
SÜSENBEK;7
SÜSSEMILCH;7
SVATÍK;7
SVETLOVSKÝ;7
SVIDERSKI;7
SVITAČ;7
SVITLÍK;7
SVIŽELA;7
SVÍŽENSKÝ;7
SVOJÁK;7
SWACZINA;7
SYLLA;7
SYRNÝ;7
SYROHA;7
SYŘINEK;7
SZAMARÁNSZKY;7
SZASZI;7
SZATANIK;7
SZATHMARY;7
SZÁK;7
SZEGEDI;7
SZEKÉR;7
SZELES;7
SZEMAN;7
SZILVA;7
SZKIPALA;7
SZMID;7
SZNAJDER;7
SZOLÁR;7
SZOLTYS;7
SZÖNYI;7
SZŐLLŐSY;7
SZPANDRZYK;7
SZRAJBER;7
SZUNYOG;7
SZUTA;7
SZYPKA;7
ŠAJAR;7
ŠALACHA;7
ŠALBOT;7
ŠALY;7
ŠAMO;7
ŠANGALA;7
ŠANOBA;7
ŠARAFÍN;7
ŠARAL;7
ŠARAN;7
ŠARVAŠ;7
ŠAŠALA;7
ŠATERA;7
ŠATOPLECH;7
ŠAVRŇA;7
ŠÁGR;7
ŠÁLÝ;7
ŠÁRAY;7
ŠČASNÁR;7
ŠČECINA;7
ŠČIBRAN;7
ŠČURKO;7
ŠEGEDA;7
ŠELENBERK;7
ŠELLONG;7
ŠELMECZI;7
ŠENEKEL;7
ŠENITKA;7
ŠERBAUM;7
ŠEREGÉLY;7
ŠERKOP;7
ŠESTAUBR;7
ŠESTINA;7
ŠEUER;7
ŠEVIOLA;7
ŠIDLOCH;7
ŠIJAN;7
ŠIJANSKÝ;7
ŠIKLAR;7
ŠIKLING;7
ŠIKOŠ;7
ŠILDER;7
ŠILHÁB;7
ŠILHÁČEK;7
ŠILLAR;7
ŠILLE;7
ŠIMALIAK;7
ŠIMÁN;7
ŠIMČISKO;7
ŠIMNA;7
ŠIMRÁD;7
ŠIMŠALÍK;7
ŠIMUNA;7
ŠIMUŠÁK;7
ŠINAR;7
ŠINDLAUER;7
ŠINKOVIC;7
ŠIRAJ;7
ŠIRÁK;7
ŠIRKA;7
ŠIŠOVIČ;7
ŠITYCH;7
ŠÍNA;7
ŠKÁLA;7
ŠKOLAUDY;7
ŠKOLUDÍK;7
ŠKORIK;7
ŠKRANĚK;7
ŠKUĽAVÍK;7
ŠKVÁRO;7
ŠKYTA;7
ŠLEDR;7
ŠLESARÍK;7
ŠLEŠKA;7
ŠLETR;7
ŠLINGER;7
ŠLOSSAR;7
ŠLUSARČÍK;7
ŠMAŇKO;7
ŠMARHÁK;7
ŠMEGR;7
ŠMIČEK;7
ŠMIRG;7
ŠMIT;7
ŠMÍTEK;7
ŠNABL;7
ŠNAJBERG;7
ŠNAJD;7
ŠNEDORF;7
ŠNERCH;7
ŠOJAT;7
ŠOLA;7
ŠOLÝ;7
ŠOŠKOLA;7
ŠOURAL;7
ŠÓN;7
ŠPAIS;7
ŠPANBAUER;7
ŠPÁDT;7
ŠPERKER;7
ŠPEŤUCH;7
ŠPIČÁN;7
ŠPINÁR;7
ŠPIŇAR;7
ŠPORKA;7
ŠPORKE;7
ŠRADĚJA;7
ŠRAIB;7
ŠRAJB;7
ŠRAMEL;7
ŠRAMM;7
ŠREJL;7
ŠTACHYRA;7
ŠTAINBRUCH;7
ŠTAMFR;7
ŠTANG;7
ŠTAŇKO;7
ŠTÁRAL;7
ŠTECKER;7
ŠTECO;7
ŠTECURA;7
ŠTEFAŇAK;7
ŠTEFEČKA;7
ŠTEFECH;7
ŠTEFFEN;7
ŠTEGER;7
ŠTELA;7
ŠTELAR;7
ŠTELCIG;7
ŠTELLAR;7
ŠTELMACH;7
ŠTENCAR;7
ŠTEŇKO;7
ŠTEŇO;7
ŠTERNBERK;7
ŠTERNBERSKÝ;7
ŠTIBRAL;7
ŠTÍTNÝ;7
ŠTORM;7
ŠTRASMAJR;7
ŠTRIC;7
ŠTROBICH;7
ŠTROMP;7
ŠTRUKEL;7
ŠTRUMPFA;7
ŠTUDENC;7
ŠTUKNER;7
ŠTULÁK;7
ŠTUPALSKÝ;7
ŠTUPL;7
ŠTÚR;7
ŠTYGLIC;7
ŠŤOTKA;7
ŠUBARSKÝ;7
ŠUBEC;7
ŠUFEISL;7
ŠUFLIARSKÝ;7
ŠUJAK;7
ŠULIGOJ;7
ŠULYOK;7
ŠUMANSKÝ;7
ŠUMEC;7
ŠUMICKÝ;7
ŠUMPOLEC;7
ŠUNIAR;7
ŠUPICH;7
ŠURLÁK;7
ŠUŠOLJAK;7
ŠUTARIK;7
ŠUVARINA;7
ŠVAJČÍK;7
ŠVAJNOCH;7
ŠVÁBIRT;7
ŠVÁBY;7
ŠVEĎUK;7
ŠVENDT;7
ŠVIHOŘÍK;7
ŠVICHKÝ;7
ŠVIKOVSKÝ;7
ŠVINGAL;7
ŠVIŘÁK;7
TABARELLI;7
TACEJ;7
TAHA;7
TAIBR;7
TAISCHL;7
TAISLER;7
TAIZICH;7
TAJFL;7
TALACEK;7
TALARCZYK;7
TAMÁŠI;7
TAMÉ;7
TANČEV;7
TANEV;7
TANTZER;7
TARGA;7
TARHAJ;7
TARHONSKÝ;7
TARKAI;7
TARKANIČ;7
TARKOVSKÝ;7
TARTAINI;7
TASOVSKÝ;7
TATRAN;7
TAUREK;7
TAUSINGER;7
TAVLARIDIS;7
TÁSLAR;7
TEGDA;7
TEKELÍK;7
TEKENÖŠ;7
TELEHA;7
TELEROVSKÝ;7
TENZER;7
TERESKA;7
TEREŠÁK;7
TEREŠČUK;7
TERKEĽ;7
TERNAVČUK;7
TERZL;7
TETLIAK;7
TETOR;7
TĚŠINSKÝ;7
THAISZ;7
THELEN;7
THEUSER;7
THILL;7
THOM;7
THOMSON;7
THUMS;7
TIDRICH;7
TIEBER;7
TIELICZKA;7
TICHOMIROV;7
TILLECZEK;7
TIMKOVIČ;7
TIMOFEJEV;7
TIMP;7
TINK;7
TINL;7
TIPMANN;7
TIPPMANN;7
TISLICKÝ;7
TLUČHUBA;7
TLUŠTÍK;7
TMÉ;7
TOČINA;7
TODÁK;7
TODOROVIČ;7
TOFFL;7
TOKAREV;7
TOKAŘ;7
TOMAČKA;7
TOMAI;7
TOMČI;7
TOMIŠÍN;7
TOMOLYA;7
TOMPICH;7
TONÁR;7
TONČÍK;7
TONOWSKI;7
TONZAR;7
TOPALIDIS;7
TOPITSCH;7
TOPORSKÝ;7
TORKOŠ;7
TOUŠL;7
TRAJCHEL;7
TRANŽÍK;7
TRAUBE;7
TRAWINSKI;7
TRÁGE;7
TRČAN;7
TREJBA;7
TREMBÁČ;7
TREMER;7
TRENČINA;7
TRENČINSKÝ;7
TRENČÍNSKÝ;7
TREŠEK;7
TRÉBAL;7
TRIEBENEKL;7
TRIER;7
TRŇÁČEK;7
TROJANSKÝ;7
TROP;7
TROPSCHUH;7
TRÖSCHEL;7
TRŐGNER;7
TRŐSTL;7
TRUMHA;7
TRUMMER;7
TRUNGEL;7
TRVALEC;7
TRYHUBA;7
TRYSKA;7
TRÝBL;7
TULEC;7
TULINSKÝ;7
TUMAKOV;7
TUMIDALSKÝ;7
TURBA;7
TURÝNEK;7
TUST;7
TUŽÍN;7
TÚRY;7
TVARBOŽEK;7
TVRĎOCH;7
TVRSKÝ;7
TYDLITA;7
TYKVAN;7
TYLK;7
TYLMAN;7
TYMČÍK;7
TYMONEK;7
TYPTA;7
TYRŠ;7
TÝKAL;7
ŤOPKA;7
UBIAS;7
UBLANSKÝ;7
ULINEC;7
ULKE;7
UMHÖH;7
UMORČÍK;7
UMPRECHT;7
UMRDLÝ;7
URBANOVIČ;7
URSÍK;7
URVA;7
USTÝNEK;7
UTÍNEK;7
UVÁČIK;7
ÜVEGEŠ;7
VAČUR;7
VAGASKÝ;7
VAGUNDA-DRGÁČ;7
VAJER;7
VAJGANT;7
VAJNERA;7
VALALÍK;7
VALANY;7
VALDHAUSER;7
VALENTKO;7
VALENTR;7
VALEVSKÝ;7
VALI;7
VALIČKA;7
VALKUS;7
VALŠUBA;7
VALUŠKA;7
VALUŠTÍK;7
VALŮCH;7
VANČIŠIN;7
VANGEL;7
VANTRUBA;7
VARADA;7
VARADZIN;7
VARGOVČÍK;7
VARHOUT;7
VARCHOL;7
VARCHOLÁK;7
VARJÚ;7
VARTÁŠ;7
VASARÁB;7
VASILEČKO;7
VAŠČUK;7
VAŠIČEK;7
VATALA;7
VÁGO;7
VÁGOVSZKÝ;7
VÁLOVÝ;7
VÁPENÍČEK;7
VÁZAL;7
VÄTER;7
VEČES;7
VEČÍREK;7
VEDL;7
VEGER;7
VEGŠMÍD;7
VEIR;7
VEISAR;7
VEJPLACH;7
VEJŠKRAB;7
VELGO;7
VELIM;7
VELIMSKÝ;7
VEĽKÝ;7
VENČOVSKÝ;7
VENGL;7
VENGLOŠ;7
VENZERA;7
VERAN;7
VERBIČ;7
VERINGR;7
VERNEK;7
VETECHA;7
VETERNÍK;7
VEŤKA;7
VEVERIČÍK;7
VĚTVINSKÝ;7
VICARI;7
VIDRMA;7
VIDTMAN;7
VIDUREK;7
VIERTEL;7
VIEZAN;7
VILGOŠ;7
VINCENS;7
VINCIBR;7
VINCLER;7
VINKRÁLČÍK;7
VIŇARSKÝ;7
VISNER;7
VIŠNICKÝ;7
VIZVARY;7
VÍDEŇKA;7
VÍGLASKÝ;7
VÍTĚZNÍK;7
VÍTOSLAVSKÝ;7
VLASANÝ;7
VLAŠÍMSKÝ;7
VOBLIZA;7
VOCTÁŘ;7
VOČELUK;7
VOGNÁREK;7
VOITL;7
VOJCO;7
VOJKA;7
VOJTAŠŠÁK;7
VOJTĚCHOVIČ;7
VOKROUHLICKÝ;7
VOLANIN;7
VOLAS;7
VOLINGER;7
VOLOPICH;7
VOLTEMÁR;7
VONDRÁT;7
VONZ;7
VORKA;7
VOSLÁČEK;7
VOŠTINÁR;7
VOTH;7
VOTRADOVEC;7
VOVČENKO;7
VOVČKO;7
VOVOLKA;7
VRAGA;7
VRANIAK;7
VRANIK;7
VRAVKO;7
VRAŽBA;7
VRAŽDA;7
VRCEK;7
VRCULA;7
VRTAŇA;7
VRZBA;7
VULTERIN;7
VUNDRLE;7
VUŠKA;7
VYK;7
VYKUKA;7
VYLETAL;7
VYLEŽICH;7
VYSLUCHA;7
VYŠENKA;7
VYŠTAJN;7
VYTÁČEK;7
VYTINA;7
VYZULA;7
VÝRUBEK;7
VZIENTEK;7
VZOREK;7
WACEK;7
WACKER;7
WACLAVÍK;7
WAJGL;7
WAJTR;7
WALCZAK;7
WALDECKER;7
WALDEK;7
WALDSBERGER;7
WALL;7
WALLINGER;7
WALLIS;7
WALNER;7
WALZEL;7
WANDERER;7
WANNER;7
WARZESZKA;7
WAWERKA;7
WAWREYN;7
WEDRA;7
WEIHS;7
WEIMAR;7
WEINBRENNER;7
WEINGARTL;7
WENDZEL;7
WENEMOSER;7
WERDAN;7
WERSCHNIK;7
WERUNSKÝ;7
WIATR;7
WICERZYK;7
WIDIMSKÝ;7
WIESSNER;7
WICHS;7
WIK;7
WINKELHOFER;7
WIPLER;7
WIRLAND;7
WISEŁKA;7
WISIŃSKI;7
WISNAR;7
WITOWSKI;7
WITTENBERG;7
WITTENBERGER;7
WITTLER;7
WOHLAND;7
WOITSCH;7
WOJCIUCH;7
WOJTOVIČ;7
WOLFAN;7
WOLOSZCZUK;7
WONKE;7
WORM;7
WOROŇ;7
WOSSALA;7
WOSYKA;7
WRANKA;7
WRBKA;7
WRHEL;7
WRIGHT;7
WYBITUL;7
WYKRET;7
WYKRĘT;7
WYLEGALA;7
ZABAVÍK;7
ZABAWSKI;7
ZAGATTA;7
ZAHOŘANSKÝ;7
ZAHULA;7
ZAHURANEC;7
ZACHURCZOK;7
ZAIBERT;7
ZAJAČÍK;7
ZAJAK;7
ZAJDEN;7
ZAJKAŠ;7
ZAJUNC;7
ZAJVAR;7
ZAKÁL;7
ZANKL;7
ZAPRIANOV;7
ZAPULA;7
ZARECKÝ;7
ZAŘICKÝ;7
ZASCHE;7
ZATKO;7
ZAVADEL;7
ZAVADZAN;7
ZAVALA;7
ZAVALENÝ;7
ZAVALSKÝ;7
ZAŽÍREJ;7
ZÁBNICKÝ;7
ZÁKOPČANÍK;7
ZÁLUPSKÝ;7
ZDEBORSKÝ;7
ZDĚRADIČKA;7
ZDIARSKÝ;7
ZEHLE;7
ZEHLER;7
ZEIPL;7
ZEISS;7
ZEJŠEK;7
ZELENKO;7
ZELFEL;7
ZELIENKA;7
ZELISKA;7
ZELKA;7
ZEMBICKÝ;7
ZEMBINSKÝ;7
ZEMLJAKOV;7
ZERZOŇ;7
ZETHNER;7
ZETTÍK;7
ZGUROS;7
ZHIBO;7
ZIBNER;7
ZIEGENFUSS;7
ZIEGER;7
ZIESEMANN;7
ZIGA;7
ZIMERHAKL;7
ZIMMERT;7
ZIMOVJAN;7
ZINDERA;7
ZINTL;7
ZINZER;7
ZÍD;7
ZJADIN;7
ZLATOHLAVÝ;7
ZLATTNER;7
ZLECHOVEC;7
ZMARZLIAK;7
ZNIŠČÁL;7
ZOŠIAK;7
ZOTOV;7
ZOUZA;7
ZÖLFL;7
ZŐRKLER;7
ZRÍNY;7
ZRUTSKÝ;7
ZSOLDOS;7
ZŮRA;7
ZÜGLER;7
ZVAK;7
ZVALA;7
ZVALO;7
ZVĚŘINSKÝ;7
ZVIEFELHOFER;7
ZVOLENSZKI;7
ZVURSKÝ;7
ZWACH;7
ZYGAR;7
ZYMRUS;7
ZÝCHA;7
ŽABSKÝ;7
ŽALŮDEK;7
ŽAROUŽ;7
ŽATKOVIČ;7
ŽATKUĽÁK;7
ŽÁBA;7
ŽÁKAVEC;7
ŽÁRSKI;7
ŽEIDLÍK;7
ŽENČ;7
ŽIBRICKÝ;7
ŽICHOVSKÝ;7
ŽILINEK;7
ŽIRKO;7
ŽIVOR;7
ŽIVOTEK;7
ŽIŽANOVIČ;7
ŽÍHA;7
ŽÍPEK;7
ŽLKOVAN;7
ŽMUDA;7
ŽUPNÍK;7
ŽUŽIČ;7
ŽVACH;7
ŽVACHULA;7
ABELOVSKÝ;6
ABOUD;6
ABRAM;6
ABRAMOVIČ;6
ABTRACHIMOV;6
ADAMEČEK;6
ADAMIŠIN;6
ADAMOJURKA;6
ADAMS;6
AFTANAS;6
AGAC;6
ACHCENIT;6
AIDLPES;6
AIGEL;6
AIGERMAN;6
AICHINGR;6
AIS;6
AKSAMÍT;6
AKSMANN;6
AL-YOUSEF;6
AL-ZEIN;6
ALBA;6
ALBIČUK;6
ALFONSO;6
ALIJA;6
ALIMOV;6
ALLERT;6
ALLMER;6
ALTENSTRASSER;6
ALUŠIC;6
ALUŠÍK;6
AMANATIDIS;6
AMBROZI;6
ANDA;6
ANDERA;6
ANDERLÍK;6
ANDONIADIS;6
ANDÓ;6
ANDRAŠIK;6
ANDRAŠÍ;6
ANDRAŠÍK;6
ANDREATTA;6
ANDREJČÍK;6
ANDREJKA;6
ANDREJŠÍ;6
ANDRISÁK;6
ANDRISEK;6
ANDRYKA;6
ANJEL;6
ANSELM;6
ANTÁL;6
ANTECKÝ;6
ANTEK;6
ANTOLIČ;6
ANTOŠEK;6
ANTŮŠEK;6
APACIDIS;6
APALOVIČ;6
APOLENÍK;6
APRIAS;6
ARABADŽIEV;6
ARABÁŠ;6
ARDAMICA;6
ARDELY;6
ARGAY;6
ARGMAN;6
ARGMANN;6
ASZTALOŠ;6
ATTASEK;6
AUDÝ;6
AUERMÜLLER;6
AUFFAHRT;6
AUFRECHT;6
AUSTERA;6
AUX;6
AYRER;6
ÁRPA;6
BABĚRAD;6
BABJAR;6
BABŠICKÝ;6
BACÚR;6
BADALA;6
BADAŇ;6
BADAY;6
BADER;6
BADOVSKÝ;6
BAHBOUH;6
BACHMAYER;6
BACHNA;6
BACHŇÁK;6
BAJÁNEK;6
BAJDÁK;6
BAJNÁREK;6
BAJS;6
BAJUŠEV;6
BAKOČ;6
BAKŠTEIN;6
BALABUCH;6
BALAGA;6
BALACH;6
BALÁTĚ;6
BALDERMAN;6
BALDINUS;6
BALI-JENČÍK;6
BALIGA;6
BALLON-MIERNY;6
BALLON-MIERNÝ;6
BALOS;6
BANAŚ;6
BANAŠÍK;6
BANDOR;6
BANGHO;6
BARACSKAI;6
BARANKIEWICZ;6
BARÁNKA;6
BARBOR;6
BARBORÁK;6
BARCZOK;6
BARDOVCY;6
BARDÚN;6
BARDY;6
BARIČ;6
BARIČIČ;6
BARKOVSKÝ;6
BARLOG;6
BARLOK;6
BARNIAK;6
BARRY;6
BARTAUŠIC;6
BARTELT;6
BARTHA;6
BARTIŠEK;6
BARŮŠEK;6
BARWIK;6
BASSERMANN;6
BASTIÁN;6
BASZCZYŇSKI;6
BAŠČÍK;6
BAŠTURA;6
BATAL;6
BATONOŽEK;6
BATOREK;6
BAŤAŠ;6
BAUBÍN;6
BAUCKMANN;6
BAUERŠÍMA;6
BAUMA;6
BAUMMER;6
BAUZ;6
BÁČE;6
BÁDER;6
BÁNOCZAY;6
BÁNOVČIN;6
BÁNYAI;6
BÁRDY;6
BÁŠTĚCKÝ;6
BÁTOREK;6
BÁTORY;6
BÄR;6
BDŽOCH;6
BEBEJ;6
BECKE;6
BECKOVSKÝ;6
BEDNÁRČIK;6
BEGANY;6
BEGOVSKÝ;6
BEHRINGER;6
BEHÚŇ;6
BECHYŇKA;6
BEIGEL;6
BEIN;6
BEKEŠ;6
BELÁNI;6
BELČEV;6
BELIANČIN;6
BELLAY;6
BELUCZ;6
BELUJSKÝ;6
BENDEK;6
BENDULA;6
BENETIN;6
BENROTH;6
BERAUER;6
BERCZIK;6
BERECKEI;6
BEREITER;6
BERENÍK;6
BEREZKIN;6
BERGLOVEC;6
BERCHTOLD;6
BERLINSKI;6
BERNATIK;6
BERNÁR;6
BERNSTEIN;6
BERZE;6
BESEDNJAK;6
BESERLE;6
BESTREJKA;6
BESZTEKUR;6
BEUTLER;6
BEZDÍČKA;6
BEZEK;6
BEZNOSEK;6
BEZWALD;6
BÉBA;6
BĚDAJANEK;6
BĚDROŇ;6
BĚHAVKA;6
BĚLK;6
BĚLŮNEK;6
BĚŠÍNSKÝ;6
BIAK;6
BIALONČIK;6
BIBISIDIS;6
BIČEJ;6
BIDRMANN;6
BIEDLA;6
BIERHAUS;6
BIGAJ;6
BIGL;6
BIHARYJ;6
BIHUN;6
BIJOTA;6
BILANIČ;6
BILEK;6
BILIŠŇANSKÝ;6
BIĽ;6
BINDICS;6
BIRMA;6
BIRT;6
BISCHEL;6
BIŠA;6
BIZEK;6
BÍČ;6
BLAČINSKÝ;6
BLADSKÝ;6
BLAHÓ;6
BLACHNÍK;6
BLAISE;6
BLANÁRIK;6
BLANÁROVIČ;6
BLASZCZOK;6
BLATNICKÝ;6
BLAUDE;6
BLAŽOVSKÝ;6
BLECHER;6
BLENDOWSKI;6
BLIML;6
BLUS;6
BOBA;6
BOBAJEVSKÝ;6
BOBÍK;6
BOBOTA;6
BOBOTH;6
BOBOVIČ;6
BOBRUŠKA;6
BOBŮRKA;6
BOČI;6
BOČINEC;6
BODINGER;6
BODROV;6
BODYN;6
BOGA;6
BOGAPOV;6
BOGÁČ;6
BOGDANSKÝ;6
BOGOĽ;6
BOGYAI;6
BOHANSKÝ;6
BOHDALOVSKÝ;6
BOHNIAT;6
BOJAS;6
BOJNANSKÝ;6
BOKORA;6
BOLECHOVSKÝ;6
BOLLARD;6
BOLOVANSKÝ;6
BOLTVAN;6
BOLYA;6
BOMBÁČ;6
BOMBIČKA;6
BOMBIONKA;6
BONČO;6
BONDARENKO;6
BONZET;6
BORECKI;6
BOREJ;6
BORGES;6
BOROVEN;6
BOROVIAN;6
BOROWCZAK;6
BORRELLI;6
BORSODI;6
BORŠOVSKÝ;6
BORTOLI;6
BORTOLOTTI;6
BORŮFKA;6
BORYŇSKYJ;6
BORYŚ;6
BOŘUTÍK;6
BOŠOTA;6
BOTEZATU;6
BOUCNÝ;6
BOUDAL;6
BOUDYS;6
BOUŘ;6
BOZDĚK;6
BOŽAROV;6
BOŽENÍK;6
BOŽKOV;6
BÓKA;6
BÖRNER;6
BÖTHIG;6
BRANBERGER;6
BRANÝŠ;6
BRATÁNEK;6
BRATIČÁK;6
BRATOVANOV;6
BRÁBEK;6
BRÁNYIK;6
BREIBISCH;6
BREICETL;6
BREILA;6
BREITR;6
BRENER;6
BRENKÁČ;6
BRETTLER;6
BREYER;6
BREYCHA;6
BREZŇAN;6
BREŽÁK;6
BRIJA;6
BRINCKO;6
BRINKE;6
BRINKMAN;6
BRIOSI;6
BRIŠŠ;6
BRIXY;6
BRÍDZÍK;6
BRÍZGALA;6
BRLÁŠ;6
BRLOVSKÝ;6
BRNINSKÝ;6
BROČEK;6
BRODZÁK;6
BRODZIANSKÝ;6
BRONÝ;6
BROŠKO;6
BROŠKOVIČ;6
BROTZ;6
BROZÁK;6
BROŽENSKÝ;6
BRSKOVSKÝ;6
BRTÁŇ;6
BRUDOVSKÝ;6
BRUMERČÍK;6
BRUNIK;6
BRUTVAN;6
BRYDNIAK;6
BRYCHCY;6
BRYNECKÝ;6
BRZEZNY;6
BŘENĚK;6
BUBELINI;6
BUBNA-LITIC;6
BUDDEUS;6
BUDILOVSKÝ;6
BUDULÁK;6
BUDZIN;6
BUĎO;6
BUFFI;6
BUGNOVSKÝ;6
BUGYÍK;6
BUCHVALD;6
BUJALKA;6
BUJANSKÝ;6
BUKARTYK;6
BUKAY;6
BUKOWCZAN;6
BULFÁN;6
BUMBARIS;6
BUNCÍK;6
BUNDÁLEK;6
BUNIKOVSKÝ;6
BURGERSTEIN;6
BURGETHA;6
BURGSTALLER;6
BURKER;6
BURKL;6
BURSCHIK;6
BURŠ;6
BURŠÍČEK;6
BURYŠ;6
BUŠÍNSKÝ;6
BUTEK;6
BUTKOV;6
BUTOVIČ;6
BUTTIG;6
BUZMA;6
BÚTH;6
BŮBAL;6
BŰRGEL;6
BŰRGL;6
BYL;6
BYSTERSKÝ;6
BZDILÍK;6
CABADA;6
CABOVSKÝ;6
CADER;6
CAKÓ;6
CALPAŠ;6
CAPALINI;6
CAPÁK;6
CARIK;6
CARRASCO;6
CASADIO;6
CAVRNOCH;6
CÁPL;6
CEBO;6
CEITHAMEL;6
CEKIERA;6
CEKURAS;6
CELLÁRIK;6
CEMEREK;6
CENKR;6
CENS;6
CENTKO;6
CEPLÝ;6
CEPOUŠEK;6
CETEL;6
CÉZAR;6
CIAHOTNY;6
CIBLO;6
CIBULÁŘ;6
CICOŇ;6
CIDORÁK;6
CIEŚLAWSKI;6
CIĘCIALA;6
CIFERSKÝ;6
CIFRINEC;6
CIGLANSKÝ;6
CIGR;6
CIMER;6
CIMMERMANN;6
CINĚK;6
CINGER;6
CINIBURG;6
CINIK;6
CIOLEK;6
CIPRICH;6
CIRONIS;6
CIRUS;6
CÍBOCH;6
CMARKO;6
CMERO;6
COCULA;6
COLLEDANI;6
COMPEĹ;6
COPEK;6
CRMOMAN;6
CRON;6
CSAPEK;6
CSÁKO;6
CSÁSZTA;6
CSEKEI;6
CSERBA;6
CSESZNOK;6
CSUKÁRDI;6
CUDLMAN;6
CUKRIEGL;6
CURKAN;6
CURKO;6
CURYCH;6
CVACHO;6
CVENGROŠ;6
CYGANEK;6
CYRKULIK;6
CYTERÁK;6
CZAKOJ;6
CZAPÁK;6
CZECHACZEK;6
CZERMÁK;6
CZERMIN;6
CZIBULYA;6
CZILLING;6
CZOP;6
CZUCZ;6
CZULA;6
ĆWIERTKA;6
ČABAŇA;6
ČAČA;6
ČADERSKÝ;6
ČACHO;6
ČAKAN;6
ČAKIJ;6
ČÁBL;6
ČÁJA;6
ČÁN;6
ČÁSKA;6
ČEČELOVSKÝ;6
ČEČOT;6
ČECHAČEK;6
ČECHANOVIČ;6
ČECHOTOVSKÝ;6
ČEKELSKÝ;6
ČELONK;6
ČENČÍK;6
ČENEK;6
ČENŠČÁK;6
ČEPP;6
ČERENKOV;6
ČEREPEŠ;6
ČEREVATA;6
ČERGE;6
ČERNOK;6
ČERPÁK;6
ČESLÁR;6
ČIČALA;6
ČIČÁTKO;6
ČIMINGA;6
ČINČILA;6
ČIPL;6
ČITAN;6
ČIZMADIA;6
ČÍČO;6
ČÍSAR;6
ČÍŠE;6
ČMIĽ;6
ČMUDA;6
ČOBÁK;6
ČOKINA;6
ČOPAK;6
ČOTI;6
ČOUZA;6
ČUBERKA;6
ČUČ;6
ČULI;6
ČUPERÁK;6
ČUPREJ;6
ČURLIK;6
D'AGNOLO;6
DAĎUK;6
DALLAGO;6
DAMASKÝ;6
DANAČÍK;6
DANCINGER;6
DANČA;6
DANČO BANDI;6
DANEC;6
DANIELCZYK;6
DANIELOWITZ;6
DANILKO;6
DANÍŠKA;6
DANOV;6
DAOUD;6
DARAKEV;6
DASTICH;6
DASTÍK;6
DAŤKA;6
DAUŠ;6
DAVID-MACH;6
DAVIES;6
DAWIDKO;6
DE DIANA BORO;6
DEBRECENI;6
DEBRECKÝ;6
DEČI;6
DEDINSKÝ;6
DEGŤAR;6
DEIM;6
DEISINGER;6
DEKET;6
DELEVSKÝ;6
DELIOPULOS;6
DEMCZAK;6
DEMČO;6
DEMJANČUK;6
DEMJÁN;6
DENČEV;6
DERECH;6
DERER;6
DERHAJ;6
DERKAČ;6
DERKÁČ;6
DERLI;6
DERUNOV;6
DESNICA;6
DETER;6
DETOUR;6
DEVÁN;6
DĚRGL;6
DĚŤÁK;6
DICSE;6
DIEN;6
DIESSL;6
DIFFERENC;6
DIGRÍN;6
DIHLAČKA;6
DIKUN;6
DIMOSCHAKIS;6
DIMOVSKÝ;6
DIRLBECK;6
DIŠKANEC;6
DIŠKANT;6
DITL;6
