»etnost muûsk˝ch p¯ÌjmenÌ obyvatel s cizÌm st·tnÌm obËanstvÌm a s platn˝m pobytem v  »eskÈ republice podle centr·lnÌ evidence oyvatel. Byly vybÌr·ny pouze osoby ûivÈ s platn˝m pobytem v »R  a to ke dni 09.05.2007. V˝bÏr obsahuje vöechna p¯ÌjmenÌ vËetnÏ chybnÏ zaveden˝ch p¯ÌjmenÌ aû do Ëetnosti 1 vËetnÏ. Data jsou p¯ebÌr·na od cizineckÈ policie »R;;;;;;;;;
po¯adÌ;text p¯ÌjmenÌ;Ëetnost;;;;;;;
532;PHAM TUAN;28
533;SARGSYAN;28
534;SEDL¡K;28
535;STRAKA;28
536;TO;28
537;TOMENYUK;28
538;TURCAN;28
539;TYMKIV;28
540;VU XUAN;28
541;ZAKHAROV;28
542;ZHAN;28
543;ZYZEN;28
544;ALB;27
545;BILAN;27
546;»ERVE“¡K;27
547;DARUDA;27
548;DOLOH;27
549;DZYUBA;27
550;FIZER;27
551;HA VAN;27
552;HOANG MINH;27
553;HOR“¡K;27
554;ILKOV;27
555;KABAL;27
556;KAZAKOV;27
557;KHUDAN;27
558;KURUTS;27
559;LE ANH;27
560;LE HONG;27
561;MARCHENKO;27
562;MAZAR;27
563;MIKO;27
564;MOSKAL;27
565;OLASHYN;27
566;PALINKASH;27
567;PALKO;27
568;PECHA;27
569;PETRYSHYNETS;27
570;SAVIN;27
571;TSIPLE;27
572;VOLKOV;27
573;VOLOS;27
574;ZELENKO;27
575;ALEKSANDROV;26
576;BABYNETS;26
577;BATRYN;26
578;BERISHA;26
579;BROWN;26
580;HRIC;26
581;HUSAK;26
582;KHOMA;26
583;KIEU;26
584;KOST;26
585;KOSTIV;26
586;KUTSYNA;26
587;LESHKO;26
588;LUONG VAN;26
589;MARCHUK;26
590;MARKOVI»;26
591;MARYNETS;26
592;MISHKO;26
593;MYKYTYN;26
594;NEHRYA;26
595;NGHIEM;26
596;NGO QUANG;26
597;OPRISH;26
598;PRODANETS;26
599;PUäKA;26
600;QIU;26
601;SASYN;26
602;SAVCHENKO;26
603;SEMENOV;26
604;SHTEN;26
605;SIDOR;26
606;SIRBU;26
607;STETSKO;26
608;STOJANOV;26
609;TAFIY;26
610;TSERKUNYK;26
611;TULAYDAN;26
612;VO VAN;26
613;BECKER;25
614;BEDEY;25
615;BELEY;25
616;BERETS;25
617;BEREZHNYK;25
618;BERGER;25
619;BILYK;25
620;BU»KO;25
621;BYKOV;25
622;DANIä;25
623;FERENTS;25
624;FUTKO;25
625;CHENDEY;25
626;IVANYUK;25
627;KOLES¡R;25
628;KOSTYK;25
629;KOZ¡K;25
630;KOZLOVSKYY;25
631;KRAJ»OVI»;25
632;KURUC;25
633;KUZMYK;25
634;LAZAROV;25
635;LUNGU;25
636;MAKAROV;25
637;MARTYN;25
638;OLAH;25
639;PAVLOVYCH;25
640;PHAM TIEN;25
641;RATSYN;25
642;SAVA;25
643;SHELEVER;25
644;SCHWARZ;25
645;SUKHAN;25
646;TIMKO;25
647;TRAN TUAN;25
648;VALKO;25
649;VASYLCHUK;25
650;VASYLYK;25
651;YAKOB;25
652;ANDRIYCHUK;24
653;ANDRUSYAK;24
654;ANTONOV;24
655;BA»A;24
656;BIL›;24
657;DAU;24
658;FEDOTOV;24
659;FRANK;24
660;GAäPAR;24
661;GREGOR;24
662;HAJDUK;24
663;HAVRYLYUK;24
664;HODVAN;24
665;HRUäKA;24
666;HUBAL;24
667;CHOREY;24
668;CHORNYY;24
669;JONES;24
670;KARAS;24
671;KHAN;24
672;KHOMENKO;24
673;KLYM;24
674;KNAP;24
675;KORSAK;24
676;KOVAº;24
677;KUCHERYAVYY;24
678;LE TUAN;24
679;LEBEDEV;24
680;LEVKO;24
681;MADAR;24
682;MAKAR;24
683;MORAV»ÕK;24
684;MYKYTA;24
685;PHAM HONG;24
686;POLIAK;24
687;POLL¡K;24
688;POPADYCH;24
689;POPADYNETS;24
690;PROCH¡ZKA;24
691;RYBAK;24
692;SABO;24
693;SENIV;24
694;SENKO;24
695;SHAFAR;24
696;STASIV;24
697;SZEWCZYK;24
698;URSTA;24
699;VAJDA;24
700;VL»EK;24
701;WILLIAMS;24
702;YURKIV;24
703;ZAYTSEV;24
704;BIELIK;23
705;BLAäKO;23
